DOCUMENT_NAME,chunk_id,chunk_sequence_number,chunk_type,chunk_content_raw,chunk_content,chunk_text_length,chunk_word_count,page,box_l,box_t,box_r,box_b,prev_chunk_id,next_chunk_id,chunk_image_path,processed_at,ade_version,model_version
CT_Study_of_the_Common_Cold.pdf,2306d1ef-bcfc-4daa-af8a-0b1fdbe5cee4,23,text,"<a id='2306d1ef-bcfc-4daa-af8a-0b1fdbe5cee4'></a>

## CT Scans of the Upper Airway

CT scans of the nasal passages, ostiomeatal complex, and paranasal sinuses were obtained in 33 (30 percent) of the 110 subjects. Two subjects were excluded from the analysis because of bony changes in the maxillary antra, which were thought to be the result of chronic sinus disease. Twenty-eight subjects underwent CT scanning within 24 hours after enrollment, and three within 48 hours after enrollment. Subjects were selected for CT scanning primarily on the basis of scheduling considerations; the severity of illness was not a factor in selection. Fifteen to 20 images were obtained in a direct coronal plane that included the nasal passages and sinuses (GE-9800 Quick scanner, General Electric, Schenectady, N.Y., or Picker PQ-2000 scanner, Picker International, Cleveland). Fourteen subjects with abnormalities of the sinuses on the initial CT scans had repeat scans and repeat studies of nasal mucosal transport and airway resistance 8 to 15 days later. All scans were read independently by two radiologists who had no clinical information on the subjects; the radiologists compared their readings and resolved any differences in interpretation.","## CT Scans of the Upper Airway

CT scans of the nasal passages, ostiomeatal complex, and paranasal sinuses were obtained in 33 (30 percent) of the 110 subjects. Two subjects were excluded from the analysis because of bony changes in the maxillary antra, which were thought to be the result of chronic sinus disease. Twenty-eight subjects underwent CT scanning within 24 hours after enrollment, and three within 48 hours after enrollment. Subjects were selected for CT scanning primarily on the basis of scheduling considerations; the severity of illness was not a factor in selection. Fifteen to 20 images were obtained in a direct coronal plane that included the nasal passages and sinuses (GE-9800 Quick scanner, General Electric, Schenectady, N.Y., or Picker PQ-2000 scanner, Picker International, Cleveland). Fourteen subjects with abnormalities of the sinuses on the initial CT scans had repeat scans and repeat studies of nasal mucosal transport and airway resistance 8 to 15 days later. All scans were read independently by two radiologists who had no clinical information on the subjects; the radiologists compared their readings and resolved any differences in interpretation.",1186,183,1,0.084464997,0.437898755,0.484150976,0.667880416,64992c39-4ea6-43ed-b50b-a05e804345f1,d361507a-5d91-4454-8378-4c8d101d4ec7,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.2306d1ef-bcfc-4daa-af8a-0b1fdbe5cee4.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,d361507a-5d91-4454-8378-4c8d101d4ec7,24,text,"<a id='d361507a-5d91-4454-8378-4c8d101d4ec7'></a>

# RESULTS
## Characteristics of the Study Subjects
Subjects were enrolled in the study between June 9 and October 9, 1992. Of the 31 subjects who had CT scans, 21 were women and 10 were men; 25 were white and 6 were nonwhite. Their ages ranged from 19 to 35 years, with a mean of 24 years. Of the 79 subjects who did not have CT scans, 50 were women and 29 were men; 69 were white and 10 were nonwhite. Their ages ranged from 18 to 55 years, with a mean of 23.5 years.","# RESULTS
## Characteristics of the Study Subjects
Subjects were enrolled in the study between June 9 and October 9, 1992. Of the 31 subjects who had CT scans, 21 were women and 10 were men; 25 were white and 6 were nonwhite. Their ages ranged from 19 to 35 years, with a mean of 24 years. Of the 79 subjects who did not have CT scans, 50 were women and 29 were men; 69 were white and 10 were nonwhite. Their ages ranged from 18 to 55 years, with a mean of 23.5 years.",468,95,1,0.083538905,0.676756144,0.48337245,0.839661956,2306d1ef-bcfc-4daa-af8a-0b1fdbe5cee4,c1a12477-5597-4a29-8618-64cf07159e33,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.d361507a-5d91-4454-8378-4c8d101d4ec7.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,c1a12477-5597-4a29-8618-64cf07159e33,25,text,"<a id='c1a12477-5597-4a29-8618-64cf07159e33'></a>

Illnesses in both groups were typical common colds.
Rhinorrhea and nasal stuffiness were the most promi-
nent respiratory symptoms, followed by cough and
sore throat. Total symptom scores over six days
ranged from 28 to 236 for the subjects who had CT
scans and from 53 to 333 for those who did not (Ta-","Illnesses in both groups were typical common colds.
Rhinorrhea and nasal stuffiness were the most promi-
nent respiratory symptoms, followed by cough and
sore throat. Total symptom scores over six days
ranged from 28 to 236 for the subjects who had CT
scans and from 53 to 333 for those who did not (Ta-",303,54,1,0.082152888,0.840538204,0.482437491,0.926682532,d361507a-5d91-4454-8378-4c8d101d4ec7,0eef9817-e43b-4ea0-805f-a1a44d62b63d,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.c1a12477-5597-4a29-8618-64cf07159e33.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,0eef9817-e43b-4ea0-805f-a1a44d62b63d,26,table,"<a id='0eef9817-e43b-4ea0-805f-a1a44d62b63d'></a>

Table 1. Symptoms, Delayed Mucosal Transport, and Abnormal Nasal-Airway Resist-
ance in 110 Adults with Naturally Acquired Colds.*
<table id=""1-1"">
<tr><td id=""1-2"">SUBJECT GROUP</td><td id=""1-3""></td><td id=""1-4""></td><td id=""1-5"" colspan=""2"">SYMPTOM</td><td id=""1-6""></td><td id=""1-7""></td><td id=""1-8"">DELAYED MUCOSAL TRANSPORT</td><td id=""1-9"">ABNORMAL NASAL-AIRWAY RESISTANCE</td></tr>
<tr><td id=""1-a""></td><td id=""1-b"">RHINOR- RHEA</td><td id=""1-c"">NASAL STUFFINESS</td><td id=""1-d"">SORE THROAT</td><td id=""1-e"">COUGH</td><td id=""1-f"">HEAD-ACHE</td><td id=""1-g"">TOTAL†</td><td id=""1-h""></td><td id=""1-i""></td></tr>
<tr><td id=""1-j""></td><td id=""1-k""></td><td id=""1-l""></td><td id=""1-m"" colspan=""2"">score</td><td id=""1-n""></td><td id=""1-o""></td><td id=""1-p"" colspan=""2"">no. of days</td></tr>
<tr><td id=""1-q"">With CT scans (n = 31)</td><td id=""1-r"">22±11.5</td><td id=""1-s"">21±11.5</td><td id=""1-t"">17±10</td><td id=""1-u"">18±15</td><td id=""1-v"">1110</td><td id=""1-w"">13250</td><td id=""1-x"">2.12</td><td id=""1-y"">4.22</td></tr>
<tr><td id=""1-z"">Without CT scans (n = 79)</td><td id=""1-A"">20±9</td><td id=""1-B"">24±9</td><td id=""1-C"">15±12</td><td id=""1-D"">21±15</td><td id=""1-E"">1613</td><td id=""1-F"">15663</td><td id=""1-G"">3.32</td><td id=""1-H"">4.42</td></tr>
</table>
*Values are means ±SD.
†The total symptom score is the sum of the daily scores for symptoms of sneezing, rhinorrhea, nasal stuffiness, sore throat,
cough, headache, feverishness, chilliness, myalgia, and lethargy or fatigue, over a period of six days.","Table 1. Symptoms, Delayed Mucosal Transport, and Abnormal Nasal-Airway Resist-
ance in 110 Adults with Naturally Acquired Colds.*
<table id=""1-1"">
<tr><td id=""1-2"">SUBJECT GROUP</td><td id=""1-3""></td><td id=""1-4""></td><td id=""1-5"" colspan=""2"">SYMPTOM</td><td id=""1-6""></td><td id=""1-7""></td><td id=""1-8"">DELAYED MUCOSAL TRANSPORT</td><td id=""1-9"">ABNORMAL NASAL-AIRWAY RESISTANCE</td></tr>
<tr><td id=""1-a""></td><td id=""1-b"">RHINOR- RHEA</td><td id=""1-c"">NASAL STUFFINESS</td><td id=""1-d"">SORE THROAT</td><td id=""1-e"">COUGH</td><td id=""1-f"">HEAD-ACHE</td><td id=""1-g"">TOTAL†</td><td id=""1-h""></td><td id=""1-i""></td></tr>
<tr><td id=""1-j""></td><td id=""1-k""></td><td id=""1-l""></td><td id=""1-m"" colspan=""2"">score</td><td id=""1-n""></td><td id=""1-o""></td><td id=""1-p"" colspan=""2"">no. of days</td></tr>
<tr><td id=""1-q"">With CT scans (n = 31)</td><td id=""1-r"">22±11.5</td><td id=""1-s"">21±11.5</td><td id=""1-t"">17±10</td><td id=""1-u"">18±15</td><td id=""1-v"">1110</td><td id=""1-w"">13250</td><td id=""1-x"">2.12</td><td id=""1-y"">4.22</td></tr>
<tr><td id=""1-z"">Without CT scans (n = 79)</td><td id=""1-A"">20±9</td><td id=""1-B"">24±9</td><td id=""1-C"">15±12</td><td id=""1-D"">21±15</td><td id=""1-E"">1613</td><td id=""1-F"">15663</td><td id=""1-G"">3.32</td><td id=""1-H"">4.42</td></tr>
</table>
*Values are means ±SD.
†The total symptom score is the sum of the daily scores for symptoms of sneezing, rhinorrhea, nasal stuffiness, sore throat,
cough, headache, feverishness, chilliness, myalgia, and lethargy or fatigue, over a period of six days.",1533,130,1,0.381937563,0.089949593,0.903106987,0.291593373,c1a12477-5597-4a29-8618-64cf07159e33,a451255b-4ba5-4152-b904-2a308d005d56,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/table.0eef9817-e43b-4ea0-805f-a1a44d62b63d.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,a451255b-4ba5-4152-b904-2a308d005d56,27,text,"<a id='a451255b-4ba5-4152-b904-2a308d005d56'></a>

ble 1). The mean total scores (±SD) were 132±50 and 156±63 for the respective groups (P = 0.07 by Student's t-test). The greater severity of illness in the group without CT scans was attributable mainly to the systemic symptoms of lethargy, myalgia, chilliness, and headache.","ble 1). The mean total scores (±SD) were 132±50 and 156±63 for the respective groups (P = 0.07 by Student's t-test). The greater severity of illness in the group without CT scans was attributable mainly to the systemic symptoms of lethargy, myalgia, chilliness, and headache.",275,45,1,0.50646466,0.303971231,0.902485669,0.391474485,0eef9817-e43b-4ea0-805f-a1a44d62b63d,3b91ec68-16a5-4d7c-883c-4c77a931362f,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.a451255b-4ba5-4152-b904-2a308d005d56.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,3b91ec68-16a5-4d7c-883c-4c77a931362f,28,text,"<a id='3b91ec68-16a5-4d7c-883c-4c77a931362f'></a>

## Viral Cultures

Viral cultures of nasal secretions yielded rhinovirus isolates in 24 of 90 subjects (27 percent): 7 of 17 subjects who had CT scans (41 percent) and 17 of 73 who did not (23 percent) (P = 0.2 by Fisher's exact test). The total six-day symptom scores for the 24 rhinovirus-positive subjects ranged from 53 to 247 (mean, 15253). Thus, the colds that were associated with rhinovirus tended to be in the middle range of severity for the group as a whole.","## Viral Cultures

Viral cultures of nasal secretions yielded rhinovirus isolates in 24 of 90 subjects (27 percent): 7 of 17 subjects who had CT scans (41 percent) and 17 of 73 who did not (23 percent) (P = 0.2 by Fisher's exact test). The total six-day symptom scores for the 24 rhinovirus-positive subjects ranged from 53 to 247 (mean, 15253). Thus, the colds that were associated with rhinovirus tended to be in the middle range of severity for the group as a whole.",470,84,1,0.50489819,0.396435738,0.902086258,0.542069972,a451255b-4ba5-4152-b904-2a308d005d56,0c4343f9-28e0-49b8-8fb5-f579ca4560b9,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.3b91ec68-16a5-4d7c-883c-4c77a931362f.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,0c4343f9-28e0-49b8-8fb5-f579ca4560b9,29,text,"<a id='0c4343f9-28e0-49b8-8fb5-f579ca4560b9'></a>

## Nasal-Airway Resistance
Rhinomanometric studies showed abnormal nasal-airway resistance on 1 or more days in 29 of the 31 subjects with CT scans (94 percent); the number of days ranged from 1 to 6 (mean, 4.22). The subjects with the 10 highest symptom scores had abnormal airway resistance on an average of 4.1 days, as compared with an average of 3.8 days for those with the 10 lowest symptom scores. None of the 6 subjects with abnormal airway resistance on two or fewer days had CT evidence of swelling of the turbinates or thickening of the nasal wall, as compared with 9 of the 16 subjects (56 percent) with abnormal airway resistance on all six days (P = 0.05 by Fisher's exact test).","## Nasal-Airway Resistance
Rhinomanometric studies showed abnormal nasal-airway resistance on 1 or more days in 29 of the 31 subjects with CT scans (94 percent); the number of days ranged from 1 to 6 (mean, 4.22). The subjects with the 10 highest symptom scores had abnormal airway resistance on an average of 4.1 days, as compared with an average of 3.8 days for those with the 10 lowest symptom scores. None of the 6 subjects with abnormal airway resistance on two or fewer days had CT evidence of swelling of the turbinates or thickening of the nasal wall, as compared with 9 of the 16 subjects (56 percent) with abnormal airway resistance on all six days (P = 0.05 by Fisher's exact test).",694,123,1,0.504059196,0.547400415,0.901796818,0.750018179,3b91ec68-16a5-4d7c-883c-4c77a931362f,a0a1a796-6e7f-4b11-9a84-6f67cf0bb3ce,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.0c4343f9-28e0-49b8-8fb5-f579ca4560b9.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,a0a1a796-6e7f-4b11-9a84-6f67cf0bb3ce,30,text,"<a id='a0a1a796-6e7f-4b11-9a84-6f67cf0bb3ce'></a>

## Mucosal Transport
A delay in mucosal transport was noted on one or more days in 19 of the 31 subjects (61 percent) who had CT scans and in 63 of the 79 (80 percent) who did not (P = 0.08 by Fisher's exact test) (Table 1).
The mean number of days of abnormal mucociliary clearance was 2.1±2.2 for the subjects who had CT scans and 3.3±2.2 for those who did not (P = 0.01 by Student's t-test). These results, like the data on symptoms, suggest that illnesses were somewhat more severe in the group of subjects who did not have CT scans.","## Mucosal Transport
A delay in mucosal transport was noted on one or more days in 19 of the 31 subjects (61 percent) who had CT scans and in 63 of the 79 (80 percent) who did not (P = 0.08 by Fisher's exact test) (Table 1).
The mean number of days of abnormal mucociliary clearance was 2.1±2.2 for the subjects who had CT scans and 3.3±2.2 for those who did not (P = 0.01 by Student's t-test). These results, like the data on symptoms, suggest that illnesses were somewhat more severe in the group of subjects who did not have CT scans.",537,103,1,0.50258714,0.754246712,0.900711,0.926096201,0c4343f9-28e0-49b8-8fb5-f579ca4560b9,446ca36d-ff72-4998-a3ba-e893afa6b0f6,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.a0a1a796-6e7f-4b11-9a84-6f67cf0bb3ce.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,446ca36d-ff72-4998-a3ba-e893afa6b0f6,31,text,"<a id='446ca36d-ff72-4998-a3ba-e893afa6b0f6'></a>

The New England Journal of Medicine is produced by NEJM Group, a division of the Massachusetts Medical Society.
Downloaded from nejm.org on June 29, 2025. For personal use only.
No other uses without permission. Copyright  1994 Massachusetts Medical Society. All rights reserved.","The New England Journal of Medicine is produced by NEJM Group, a division of the Massachusetts Medical Society.
Downloaded from nejm.org on June 29, 2025. For personal use only.
No other uses without permission. Copyright  1994 Massachusetts Medical Society. All rights reserved.",280,43,1,0.278061986,0.967222273,0.721567631,0.994358242,a0a1a796-6e7f-4b11-9a84-6f67cf0bb3ce,63338ac7-a6f6-4aeb-b567-3179dbe652dc,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_1/text.446ca36d-ff72-4998-a3ba-e893afa6b0f6.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,63338ac7-a6f6-4aeb-b567-3179dbe652dc,32,marginalia,"<a id='63338ac7-a6f6-4aeb-b567-3179dbe652dc'></a>

Vol. 330 No. 1",Vol. 330 No. 1,14,4,2,0.089908406,0.05115477,0.195511714,0.072423577,446ca36d-ff72-4998-a3ba-e893afa6b0f6,2ad52ab8-1f5c-4f54-986d-9e660efc48ea,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_2/marginalia.63338ac7-a6f6-4aeb-b567-3179dbe652dc.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,2ad52ab8-1f5c-4f54-986d-9e660efc48ea,33,text,"<a id='2ad52ab8-1f5c-4f54-986d-9e660efc48ea'></a>

COMPUTED TOMOGRAPHIC STUDY OF THE COMMON COLD --- GWALTNEY ET AL.",COMPUTED TOMOGRAPHIC STUDY OF THE COMMON COLD --- GWALTNEY ET AL.,65,11,2,0.237321645,0.052848052,0.835547209,0.071330853,63338ac7-a6f6-4aeb-b567-3179dbe652dc,95455c2d-870c-4dd6-9c12-d31f833ddd24,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_2/text.2ad52ab8-1f5c-4f54-986d-9e660efc48ea.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,95455c2d-870c-4dd6-9c12-d31f833ddd24,34,marginalia,"<a id='95455c2d-870c-4dd6-9c12-d31f833ddd24'></a>

27",27,2,1,2,0.879772186,0.054994896,0.903971553,0.071082115,2ad52ab8-1f5c-4f54-986d-9e660efc48ea,a6dc336f-1b77-4f3a-b4fc-416e0f09a225,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_2/marginalia.95455c2d-870c-4dd6-9c12-d31f833ddd24.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
CT_Study_of_the_Common_Cold.pdf,a6dc336f-1b77-4f3a-b4fc-416e0f09a225,35,text,"<a id='a6dc336f-1b77-4f3a-b4fc-416e0f09a225'></a>

Mucosal-transport times correlated with the sever-
ity of illness as indicated by the six-day symptom
scores. In the group with CT scans, the transport time
was abnormal on one or more days in 8 of the 10
subjects with the highest total symptom scores but in
only 2 of the 10 subjects with the lowest total scores
(P = 0.02 by Fisher's exact test). The mean number
of days on which measurements were abnormal in
these groups was 3 and 0.5, respectively (P = 0.005 by
Student's t-test).","Mucosal-transport times correlated with the sever-
ity of illness as indicated by the six-day symptom
scores. In the group with CT scans, the transport time
was abnormal on one or more days in 8 of the 10
subjects with the highest total symptom scores but in
only 2 of the 10 subjects with the lowest total scores
(P = 0.02 by Fisher's exact test). The mean number
of days on which measurements were abnormal in
these groups was 3 and 0.5, respectively (P = 0.005 by
Student's t-test).",485,88,2,0.087973729,0.08825805,0.490891337,0.232080787,95455c2d-870c-4dd6-9c12-d31f833ddd24,42546bb3-9ac0-41c6-9596-8f496b6e726b,results_folder/chunk_images/CT_Study_of_the_Common_Cold/page_2/text.a6dc336f-1b77-4f3a-b4fc-416e0f09a225.png,2025-10-29T04:41:31.165838+00:00,0.18.3,dpt-2-20250919
